id,year_month,variable,value,monthly_screen_time,app_to_screen_ratio
AS14.17,2014-04,appCat.social,33970.396,172473.85700201988,0.19695968183515583
AS14.17,2014-04,appCat.travel,7752.692,172473.85700201988,0.04494995435690411
AS14.17,2014-04,appCat.unknown,206.937,172473.85700201988,0.0011998166191504404
AS14.17,2014-04,appCat.utilities,285.049,172473.85700201988,0.0016527084449480462
AS14.17,2014-05,appCat.builtin,7208.575,20845.56600117683,0.34580855226445
AS14.17,2014-05,appCat.communication,6089.303,20845.56600117683,0.2921150233894455
AS14.17,2014-05,appCat.entertainment,194.76500000000001,20845.56600117683,0.0093432339514794
AS14.17,2014-05,appCat.game,5364.334,20845.56600117683,0.2573369319737904
AS14.17,2014-05,appCat.other,123.57000000000001,20845.56600117683,0.005927879338609655
AS14.17,2014-05,appCat.social,3211.84,20845.56600117683,0.1540778504080281
AS14.17,2014-05,appCat.travel,11693.98,20845.56600117683,0.5609816494951405
AS14.17,2014-05,appCat.utilities,72.042,20845.56600117683,0.003455986754973834
AS14.19,2014-03,appCat.builtin,14232.17,39327.000995397575,0.3618930922717851
AS14.19,2014-03,appCat.communication,27923.534,39327.000995397575,0.7100346655792005
AS14.19,2014-03,appCat.entertainment,916.768,39327.000995397575,0.02331141395977001
AS14.19,2014-03,appCat.other,1160.174,39327.000995397575,0.029500698518449824
AS14.19,2014-03,appCat.social,500.694,39327.000995397575,0.012731558149033435
AS14.19,2014-03,appCat.travel,238.217,39327.000995397575,0.0060573395878286895
AS14.19,2014-03,appCat.unknown,72.91,39327.000995397575,0.0018539425370506291
AS14.19,2014-04,appCat.builtin,27005.613,84359.23200154305,0.32012634965081277
AS14.19,2014-04,appCat.communication,73831.062,84359.23200154305,0.8751983659435109
AS14.19,2014-04,appCat.entertainment,551.615,84359.23200154305,0.006538881245266792
AS14.19,2014-04,appCat.game,590.114,84359.23200154305,0.006995250976078185
AS14.19,2014-04,appCat.other,1951.19,84359.23200154305,0.023129537262315404
AS14.19,2014-04,appCat.social,34451.246999999996,84359.23200154305,0.40838739498446164
AS14.19,2014-04,appCat.travel,321.56600000000003,84359.23200154305,0.0038118649538454565
AS14.19,2014-04,appCat.unknown,72.454,84359.23200154305,0.0008588745805399782
AS14.19,2014-04,appCat.utilities,56.995,84359.23200154305,0.0006756225566273231
AS14.19,2014-05,appCat.builtin,6055.1410000000005,10459.621001243595,0.5789063484499176
AS14.19,2014-05,appCat.communication,9033.833,10459.621001243595,0.8636864566054472
AS14.19,2014-05,appCat.other,260.083,10459.621001243595,0.024865432501720425
AS14.19,2014-05,appCat.social,822.5649999999999,10459.621001243595,0.07864195078408684
AS14.19,2014-05,appCat.unknown,6.066,10459.621001243595,0.0005799445313820437
AS14.20,2014-03,appCat.builtin,2345.062,11795.892999887472,0.1988032614421283
AS14.20,2014-03,appCat.communication,2890.75,11795.892999887472,0.2450641083322455
AS14.20,2014-03,appCat.entertainment,931.554,11795.892999887472,0.07897274076739139
AS14.20,2014-03,appCat.game,1976.108,11795.892999887472,0.16752508691108434
AS14.20,2014-03,appCat.other,472.04900000000004,11795.892999887472,0.04001808086971484
AS14.20,2014-03,appCat.social,1727.442,11795.892999887472,0.146444359915479
AS14.20,2014-03,appCat.unknown,3636.866,11795.892999887472,0.30831629280078193
AS14.20,2014-03,appCat.utilities,88.629,11795.892999887472,0.0075135472999666485
AS14.20,2014-04,appCat.builtin,4514.389,32447.1980009079,0.13913031873734316
AS14.20,2014-04,appCat.communication,13922.993,32447.1980009079,0.42909692848086367
AS14.20,2014-04,appCat.entertainment,1136.003,32447.1980009079,0.035010819731436084
AS14.20,2014-04,appCat.finance,125.091,32447.1980009079,0.003855217328673491
AS14.20,2014-04,appCat.game,5631.637,32447.1980009079,0.17356312245644204
AS14.20,2014-04,appCat.other,1147.855,32447.1980009079,0.035376090100842666
AS14.20,2014-04,appCat.social,7355.826,32447.1980009079,0.22670142425839598
AS14.20,2014-04,appCat.travel,93.43400000000001,32447.1980009079,0.0028795706796434515
AS14.20,2014-04,appCat.unknown,101.82499999999999,32447.1980009079,0.0031381754442140375
AS14.23,2014-03,appCat.builtin,13054.85,135904.23299694058,0.09605918603207808
AS14.23,2014-03,appCat.communication,51548.563,135904.23299694058,0.3793006432784212
AS14.23,2014-03,appCat.entertainment,30444.837,135904.23299694058,0.2240168413347755
AS14.23,2014-03,appCat.game,6833.468,135904.23299694058,0.05028149491233162
AS14.23,2014-03,appCat.other,2526.927,135904.23299694058,0.018593438513845886
AS14.23,2014-03,appCat.social,29901.351,135904.23299694058,0.22001780474838575
AS14.23,2014-03,appCat.travel,380.04,135904.23299694058,0.0027963808898325876
AS14.23,2014-03,appCat.unknown,5076.879,135904.23299694058,0.03735629779915897
AS14.23,2014-03,appCat.utilities,72.522,135904.23299694058,0.0005336257627945451
AS14.23,2014-04,appCat.builtin,36790.302,325653.45699834824,0.11297377997798012
AS14.23,2014-04,appCat.communication,169118.433,325653.45699834824,0.5193202447743639
AS14.23,2014-04,appCat.entertainment,36121.992,325653.45699834824,0.11092156777007042
AS14.23,2014-04,appCat.game,24237.725,325653.45699834824,0.07442796776489596
AS14.23,2014-04,appCat.office,21415.339,325653.45699834824,0.06576112901546327
AS14.23,2014-04,appCat.other,7546.549,325653.45699834824,0.02317355715968425
AS14.23,2014-04,appCat.social,8692.182,325653.45699834824,0.02669150845232418
AS14.23,2014-04,appCat.travel,4776.892,325653.45699834824,0.014668635929832087
AS14.23,2014-04,appCat.unknown,3393.6040000000003,325653.45699834824,0.010420905803610778
AS14.23,2014-04,appCat.utilities,323.012,325653.45699834824,0.0009918887487862238
AS14.23,2014-05,appCat.builtin,1632.364,30533.563003778454,0.05346130092311857
AS14.23,2014-05,appCat.communication,21943.998,30533.563003778454,0.7186844849153203
AS14.23,2014-05,appCat.entertainment,2924.313,30533.563003778454,0.09577372282553868
AS14.23,2014-05,appCat.office,3079.064,30533.563003778454,0.10084194889469575
AS14.23,2014-05,appCat.other,4.018,30533.563003778454,0.0001315928966266656
AS14.23,2014-05,appCat.social,585.722,30533.563003778454,0.019182890641603743
AS14.23,2014-05,appCat.travel,381.082,30533.563003778454,0.012480757648651813
AS14.23,2014-05,appCat.unknown,204.388,30533.563003778454,0.00669387977992308
AS14.23,2014-05,appCat.utilities,23.138,30533.563003778454,0.0007577890597679914
AS14.24,2014-04,appCat.builtin,24722.321,68406.22700095177,0.36140453996470273
AS14.24,2014-04,appCat.communication,42437.952,68406.22700095177,0.6203814164375641
AS14.24,2014-04,appCat.entertainment,383.353,68406.22700095177,0.00560406584030232
AS14.24,2014-04,appCat.office,91.71,68406.22700095177,0.001340667421969114
AS14.24,2014-04,appCat.other,1024.402,68406.22700095177,0.01497527410751286
AS14.24,2014-04,appCat.social,6477.151,68406.22700095177,0.0946865699800967
AS14.24,2014-04,appCat.travel,541.868,68406.22700095177,0.007921325641779085
AS14.24,2014-04,appCat.unknown,70.106,68406.22700095177,0.0010248482203093086
AS14.24,2014-04,appCat.utilities,269.36899999999997,68406.22700095177,0.00393778478670154
AS14.24,2014-05,appCat.builtin,47625.893,142535.99100542068,0.3341324016766318
AS14.24,2014-05,appCat.communication,70926.098,142535.99100542068,0.4976013251088468
AS14.24,2014-05,appCat.entertainment,1293.596,142535.99100542068,0.009075574462809216
AS14.24,2014-05,appCat.office,836.774,142535.99100542068,0.0058706155132999165
AS14.24,2014-05,appCat.other,1602.817,142535.99100542068,0.011244998464556536
AS14.24,2014-05,appCat.social,7799.889,142535.99100542068,0.054722242045543205
AS14.24,2014-05,appCat.travel,601.833,142535.99100542068,0.004222323048058171
AS14.24,2014-05,appCat.unknown,1466.342,142535.99100542068,0.010287520994920045
AS14.24,2014-05,appCat.utilities,127.267,142535.99100542068,0.0008928762420093603
AS14.24,2014-06,appCat.builtin,12897.956,32991.04499578476,0.3909532420585029
AS14.24,2014-06,appCat.communication,16960.846,32991.04499578476,0.5141045396460486
AS14.24,2014-06,appCat.entertainment,212.04999999999998,32991.04499578476,0.00642750176683077
AS14.24,2014-06,appCat.other,288.632,32991.04499578476,0.008748798349275638
AS14.24,2014-06,appCat.social,2168.9139999999998,32991.04499578476,0.06574250680077337
AS14.24,2014-06,appCat.travel,225.73700000000002,32991.04499578476,0.006842371923315623
AS14.24,2014-06,appCat.utilities,47.926,32991.04499578476,0.0014526972396940888
AS14.25,2014-04,appCat.builtin,59114.818,194853.77500152588,0.3033804092301372
AS14.25,2014-04,appCat.communication,113221.629,194853.77500152588,0.5810594585561064
AS14.25,2014-04,appCat.entertainment,3617.069,194853.77500152588,0.018562991658599762
AS14.25,2014-04,appCat.finance,187.268,194853.77500152588,0.0009610693967747534
AS14.25,2014-04,appCat.game,4099.209,194853.77500152588,0.021037359938076126
AS14.25,2014-04,appCat.office,1384.459,194853.77500152588,0.00710511767087478
AS14.25,2014-04,appCat.other,4862.847,194853.77500152588,0.024956391016606783
AS14.25,2014-04,appCat.social,29321.34,194853.77500152588,0.15047868587493565
AS14.25,2014-04,appCat.travel,2370.776,194853.77500152588,0.012166949293034916
AS14.25,2014-04,appCat.unknown,50.439,194853.77500152588,0.00025885564700814763
AS14.25,2014-04,appCat.utilities,4.123,194853.77500152588,2.1159456623140678e-05
AS14.25,2014-04,appCat.weather,479.735,194853.77500152588,0.0024620256907839904
AS14.25,2014-05,appCat.builtin,14079.671,71914.0899963379,0.19578459521238442
AS14.25,2014-05,appCat.communication,37226.856,71914.0899963379,0.5176573325463162
AS14.25,2014-05,appCat.entertainment,5720.885,71914.0899963379,0.07955165670999001
AS14.25,2014-05,appCat.finance,71.605,71914.0899963379,0.000995701954980538
AS14.25,2014-05,appCat.game,4553.228,71914.0899963379,0.06331482467805495
AS14.25,2014-05,appCat.office,572.8,71914.0899963379,0.00796505942061102
AS14.25,2014-05,appCat.other,1703.722,71914.0899963379,0.023691073614179905
AS14.25,2014-05,appCat.social,6315.434,71914.0899963379,0.08781914643321778
AS14.25,2014-05,appCat.travel,2157.854,71914.0899963379,0.030005997435410565
AS14.25,2014-05,appCat.unknown,2403.134,71914.0899963379,0.03341673377390127
AS14.25,2014-05,appCat.weather,143.814,71914.0899963379,0.0019998028203836475
AS14.26,2014-04,appCat.builtin,71988.33499999999,116478.7130060196,0.6180385509262937
AS14.26,2014-04,appCat.communication,36052.818,116478.7130060196,0.3095228052368401
AS14.26,2014-04,appCat.entertainment,1153.203,116478.7130060196,0.009900547235102114
AS14.26,2014-04,appCat.office,132.97899999999998,116478.7130060196,0.0011416592488717456
AS14.26,2014-04,appCat.other,945.209,116478.7130060196,0.008114864730271803
AS14.26,2014-04,appCat.social,58348.498,116478.7130060196,0.5009370080950719
AS14.26,2014-04,appCat.travel,461.276,116478.7130060196,0.003960174250690436
AS14.26,2014-04,appCat.unknown,458.646,116478.7130060196,0.003937595017694755
AS14.26,2014-04,appCat.utilities,71.596,116478.7130060196,0.0006146702530641794
AS14.26,2014-04,appCat.weather,297.391,116478.7130060196,0.002553178965710506
AS14.26,2014-05,appCat.builtin,88157.85800000001,191277.20000362396,0.4608905713714429
AS14.26,2014-05,appCat.communication,64336.1,191277.20000362396,0.3363500720356691
AS14.26,2014-05,appCat.entertainment,5154.769,191277.20000362396,0.026949207746152375
AS14.26,2014-05,appCat.other,1712.863,191277.20000362396,0.00895487282314645
AS14.26,2014-05,appCat.social,80699.163,191277.20000362396,0.4218964047909059
AS14.26,2014-05,appCat.travel,800.709,191277.20000362396,0.004186118366354325
AS14.26,2014-05,appCat.unknown,2788.998,191277.20000362396,0.014580922346976844
AS14.26,2014-05,appCat.utilities,203.269,191277.20000362396,0.001062693305820813
AS14.26,2014-05,appCat.weather,643.942,191277.20000362396,0.0033665381968567072
AS14.27,2014-04,appCat.builtin,61713.102,117718.79499769212,0.5242417066978122
AS14.27,2014-04,appCat.communication,49201.968,117718.79499769212,0.4179618726216541
AS14.27,2014-04,appCat.entertainment,251.452,117718.79499769212,0.002136039533915801
AS14.27,2014-04,appCat.game,4625.491,117718.79499769212,0.03929271447342527
AS14.27,2014-04,appCat.office,48.857000000000006,117718.79499769212,0.000415031431480061
AS14.27,2014-04,appCat.other,3147.888,117718.79499769212,0.02674074263214905
AS14.27,2014-04,appCat.social,30282.663,117718.79499769212,0.25724577796259035
AS14.27,2014-04,appCat.travel,9205.374,117718.79499769212,0.0781979971862647
AS14.27,2014-04,appCat.utilities,21.132,117718.79499769212,0.0001795125408853726
AS14.27,2014-04,appCat.weather,242.926,117718.79499769212,0.0020636126967215605
AS14.27,2014-05,appCat.builtin,15111.358,66489.68099737167,0.22727373290597302
AS14.27,2014-05,appCat.communication,35057.029,66489.68099737167,0.5272551841749068
AS14.27,2014-05,appCat.entertainment,162.572,66489.68099737167,0.0024450711382782305
AS14.27,2014-05,appCat.game,1316.988,66489.68099737167,0.01980740440087328
AS14.27,2014-05,appCat.other,671.339,66489.68099737167,0.010096890072709749
AS14.27,2014-05,appCat.social,11175.611,66489.68099737167,0.16808038228430922
AS14.27,2014-05,appCat.travel,556.659,66489.68099737167,0.008372111155443875
AS14.27,2014-05,appCat.weather,435.567,66489.68099737167,0.006550896221283088
AS14.28,2014-03,appCat.builtin,818.388,1870.4369995594018,0.4375383935373277
AS14.28,2014-03,appCat.communication,93.215,1870.4369995594018,0.04983594744006755
AS14.28,2014-03,appCat.entertainment,181.001,1870.4369995594018,0.09676936461513348
AS14.28,2014-03,appCat.finance,159.49699999999999,1870.4369995594018,0.08527258605212094
AS14.28,2014-03,appCat.other,40.548,1870.4369995594018,0.021678356453359
AS14.28,2014-03,appCat.social,691.1659999999999,1870.4369995594018,0.3695211333837014
AS14.28,2014-03,appCat.utilities,6.177,1870.4369995594018,0.003302436810999273
AS14.28,2014-04,appCat.builtin,93481.177,273364.4290010929,0.3419654025272844
AS14.28,2014-04,appCat.communication,71326.697,273364.4290010929,0.260921646831069
AS14.28,2014-04,appCat.entertainment,12147.747,273364.4290010929,0.044437921365224266
AS14.28,2014-04,appCat.finance,1408.435,273364.4290010929,0.005152224834615805
AS14.28,2014-04,appCat.game,5566.565,273364.4290010929,0.02036316509920808
AS14.28,2014-04,appCat.office,23.264,273364.4290010929,8.510251346530162e-05
AS14.28,2014-04,appCat.other,2685.921,273364.4290010929,0.009825422458271853
AS14.28,2014-04,appCat.social,64661.548,273364.4290010929,0.2365397291676946
AS14.28,2014-04,appCat.travel,4822.174,273364.4290010929,0.0176400931811824
AS14.28,2014-04,appCat.unknown,372.154,273364.4290010929,0.0013613841470153827
AS14.28,2014-04,appCat.utilities,8346.778,273364.4290010929,0.030533519048181027
AS14.28,2014-04,appCat.weather,1396.844,273364.4290010929,0.0051098235608204
AS14.28,2014-05,appCat.builtin,28547.541,56198.14499759675,0.5079801299708523
AS14.28,2014-05,appCat.communication,14610.537,56198.14499759675,0.25998254925718284
AS14.28,2014-05,appCat.entertainment,1715.5439999999999,56198.14499759675,0.030526701549906374
AS14.28,2014-05,appCat.finance,155.07,56198.14499759675,0.002759343747140255
AS14.28,2014-05,appCat.game,2549.188,56198.14499759675,0.045360714310214566
AS14.28,2014-05,appCat.other,1364.663,56198.14499759675,0.024283061301371395
AS14.28,2014-05,appCat.social,15461.012,56198.14499759675,0.27511605588869836
AS14.28,2014-05,appCat.travel,468.43199999999996,56198.14499759675,0.008335364094669529
AS14.28,2014-05,appCat.unknown,317.971,56198.14499759675,0.005658033730714736
AS14.28,2014-05,appCat.utilities,1811.942,56198.14499759675,0.03224202507177925
AS14.28,2014-05,appCat.weather,208.623,56198.14499759675,0.0037122755565850356
AS14.29,2014-04,appCat.builtin,13869.313,229967.32199788094,0.06030992960003161
AS14.29,2014-04,appCat.communication,79709.597,229967.32199788094,0.3466127113518089
AS14.29,2014-04,appCat.entertainment,9769.22,229967.32199788094,0.04248090517873674
AS14.29,2014-04,appCat.finance,96.51899999999999,229967.32199788094,0.00041970745739644425
AS14.29,2014-04,appCat.office,56216.888999999996,229967.32199788094,0.2444559884056832
AS14.29,2014-04,appCat.other,3422.053,229967.32199788094,0.014880605515037188
AS14.29,2014-04,appCat.social,104424.64,229967.32199788094,0.4540846894801959
AS14.29,2014-04,appCat.travel,4722.168,229967.32199788094,0.02053408266433399
AS14.29,2014-04,appCat.utilities,80.498,229967.32199788094,0.00035004103757290246
AS14.29,2014-05,appCat.builtin,6696.949,110235.80800485611,0.06075112181066415
AS14.29,2014-05,appCat.communication,42760.14,110235.80800485611,0.38789700709697095
AS14.29,2014-05,appCat.entertainment,2268.398,110235.80800485611,0.020577687423491944
AS14.29,2014-05,appCat.finance,65.333,110235.80800485611,0.0005926658604173514
AS14.29,2014-05,appCat.office,23512.043999999998,110235.80800485611,0.21328862576998797
AS14.29,2014-05,appCat.other,2969.3360000000002,110235.80800485611,0.02693622021502482
AS14.29,2014-05,appCat.social,41681.45,110235.80800485611,0.37811171119790626
AS14.29,2014-05,appCat.travel,565.605,110235.80800485611,0.005130864555146037
AS14.29,2014-05,appCat.utilities,33.613,110235.80800485611,0.00030491906947803456
AS14.30,2014-03,appCat.builtin,13534.678,176586.99100327492,0.07664595179465394
AS14.30,2014-03,appCat.communication,81475.455,176586.99100327492,0.4613899049816698
AS14.30,2014-03,appCat.entertainment,38199.586,176586.99100327492,0.21632163152545913
AS14.30,2014-03,appCat.finance,284.197,176586.99100327492,0.0016093880890395227
AS14.30,2014-03,appCat.office,999.148,176586.99100327492,0.005658106490876614
AS14.30,2014-03,appCat.other,6984.9619999999995,176586.99100327492,0.03955535999744431
AS14.30,2014-03,appCat.social,27247.135,176586.99100327492,0.15429865385437527
AS14.30,2014-03,appCat.travel,336.042,176586.99100327492,0.0019029827627209971
AS14.30,2014-03,appCat.unknown,1139.568,176586.99100327492,0.006453295305195307
AS14.30,2014-03,appCat.utilities,879.458,176586.99100327492,0.004980310242580043
AS14.30,2014-03,appCat.weather,389.101,176586.99100327492,0.0022034522350108106
AS14.30,2014-04,appCat.builtin,68255.674,404900.7380013466,0.16857384438694947
AS14.30,2014-04,appCat.communication,146703.612,404900.7380013466,0.3623199422262157
AS14.30,2014-04,appCat.entertainment,114809.257,404900.7380013466,0.28354914235700446
AS14.30,2014-04,appCat.finance,1274.028,404900.7380013466,0.0031465193328340216
AS14.30,2014-04,appCat.game,24975.08,404900.7380013466,0.06168198191803973
AS14.30,2014-04,appCat.office,296.353,404900.7380013466,0.000731915188554224
AS14.30,2014-04,appCat.other,15354.069,404900.7380013466,0.03792057548669851
AS14.30,2014-04,appCat.social,49285.249,404900.7380013466,0.12172180580178664
AS14.30,2014-04,appCat.travel,880.359,404900.7380013466,0.002174258817965089
AS14.30,2014-04,appCat.unknown,4620.247,404900.7380013466,0.011410813975806176
AS14.30,2014-04,appCat.utilities,1631.727,404900.7380013466,0.004029943259808466
AS14.30,2014-04,appCat.weather,213.49,404900.7380013466,0.000527265030569764
AS14.30,2014-05,appCat.builtin,4797.5470000000005,44016.566000461564,0.1089941228025306
AS14.30,2014-05,appCat.communication,14396.811,44016.566000461564,0.3270771054663608
AS14.30,2014-05,appCat.entertainment,14930.726,44016.566000461564,0.3392069703902716
AS14.30,2014-05,appCat.finance,132.001,44016.566000461564,0.0029988936437843837
AS14.30,2014-05,appCat.game,801.744,44016.566000461564,0.018214596749587253
AS14.30,2014-05,appCat.other,1588.301,44016.566000461564,0.03608416431175809
AS14.30,2014-05,appCat.social,5456.626,44016.566000461564,0.1239675534875388
AS14.30,2014-05,appCat.travel,411.528,44016.566000461564,0.009349389045835259
AS14.30,2014-05,appCat.unknown,120.542,44016.566000461564,0.002738559841281939
AS14.30,2014-05,appCat.utilities,180.621,44016.566000461564,0.004103477767850086
AS14.31,2014-04,appCat.builtin,72762.348,206580.25999450684,0.3522231407876765
AS14.31,2014-04,appCat.communication,61004.196,206580.25999450684,0.2953050596490786
AS14.31,2014-04,appCat.entertainment,8361.9,206580.25999450684,0.040477730061054
AS14.31,2014-04,appCat.finance,1400.675,206580.25999450684,0.006780294496856792
AS14.31,2014-04,appCat.office,1915.308,206580.25999450684,0.009271495737544962
AS14.31,2014-04,appCat.other,5419.369,206580.25999450684,0.0262337214608216
AS14.31,2014-04,appCat.social,4285.89,206580.25999450684,0.020746851611639788
AS14.31,2014-04,appCat.travel,817.922,206580.25999450684,0.003959342485200422
AS14.31,2014-04,appCat.unknown,5.064,206580.25999450684,2.4513474811846284e-05
AS14.31,2014-04,appCat.utilities,9497.447,206580.25999450684,0.04597461054726403
AS14.31,2014-05,appCat.builtin,4426.454,20939.645000457764,0.21139107181154373
AS14.31,2014-05,appCat.communication,4694.836,20939.645000457764,0.2242080035214239
AS14.31,2014-05,appCat.entertainment,349.741,20939.645000457764,0.016702336643832992
AS14.31,2014-05,appCat.finance,65.211,20939.645000457764,0.0031142361772883167
AS14.31,2014-05,appCat.office,57.657,20939.645000457764,0.0027534850757374133
AS14.31,2014-05,appCat.other,356.136,20939.645000457764,0.017007738191942342
AS14.31,2014-05,appCat.social,822.686,20939.645000457764,0.0392884406579966
AS14.31,2014-05,appCat.travel,90.475,20939.645000457764,0.004320751378450882
AS14.31,2014-05,appCat.utilities,2232.1569999999997,20939.645000457764,0.10659956269321673
AS14.32,2014-04,appCat.builtin,23972.705,153159.44199228287,0.15652123491810513
AS14.32,2014-04,appCat.communication,66267.128,153159.44199228287,0.4326675987977219
AS14.32,2014-04,appCat.entertainment,37589.072,153159.44199228287,0.24542445121923318
AS14.32,2014-04,appCat.office,143.55599999999998,153159.44199228287,0.0009372977475801539
AS14.32,2014-04,appCat.other,2351.116,153159.44199228287,0.015350774130650488
AS14.32,2014-04,appCat.social,3694.015,153159.44199228287,0.024118754625562865
AS14.32,2014-04,appCat.travel,2091.323,153159.44199228287,0.013654548311199605
AS14.32,2014-04,appCat.utilities,475.589,153159.44199228287,0.0031051889051930807
AS14.32,2014-04,appCat.weather,22.431,153159.44199228287,0.00014645522148827244
AS14.32,2014-05,appCat.builtin,9972.951,46052.772997140884,0.21655484243303122
AS14.32,2014-05,appCat.communication,29995.635,46052.772997140884,0.6513317884649906
AS14.32,2014-05,appCat.entertainment,11541.943,46052.772997140884,0.2506242783842042
AS14.32,2014-05,appCat.office,6.036,46052.772997140884,0.00013106702609145241
AS14.32,2014-05,appCat.other,808.223,46052.772997140884,0.017549931250614968
AS14.32,2014-05,appCat.social,2654.189,46052.772997140884,0.05763364130461332
AS14.32,2014-05,appCat.travel,1445.894,46052.772997140884,0.03139645901648021
AS14.33,2014-04,appCat.builtin,36658.745,185816.3639998436,0.19728480425992437
AS14.33,2014-04,appCat.communication,22379.901,185816.3639998436,0.12044095858004647
AS14.33,2014-04,appCat.entertainment,13103.222,185816.3639998436,0.07051705090952608
AS14.33,2014-04,appCat.finance,3.106,185816.3639998436,1.6715427711213928e-05
AS14.33,2014-04,appCat.other,1146.849,185816.3639998436,0.006171948343585957
AS14.33,2014-04,appCat.social,85950.188,185816.3639998436,0.4625544604891329
AS14.33,2014-04,appCat.travel,505.99,185816.3639998436,0.0027230647996127288
AS14.33,2014-04,appCat.unknown,31.146,185816.3639998436,0.00016761709964374405
AS14.33,2014-04,appCat.utilities,1285.172,185816.3639998436,0.006916355332413467
AS14.33,2014-05,appCat.builtin,59908.818999999996,294003.39799404144,0.20376913807375166
AS14.33,2014-05,appCat.communication,42234.49,294003.39799404144,0.14365306757732088
AS14.33,2014-05,appCat.entertainment,18395.865,294003.39799404144,0.06257024621318434
AS14.33,2014-05,appCat.office,488.439,294003.39799404144,0.0016613379414407285
AS14.33,2014-05,appCat.other,2706.686,294003.39799404144,0.009206308561286956
AS14.33,2014-05,appCat.social,124483.034,294003.39799404144,0.42340678661993864
AS14.33,2014-05,appCat.travel,2287.33,294003.39799404144,0.007779944094545319
AS14.33,2014-05,appCat.unknown,12.088999999999999,294003.39799404144,4.111857237869409e-05
AS14.33,2014-05,appCat.utilities,1158.387,294003.39799404144,0.003940046298456309
